"","TransactionID","ClassDesc","DeptDesc","Brand","Units"
"8108569",-1094898351,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8109598",-1097868699,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8109831",-1097894592,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8110087",-1097815867,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8110144",-1097883256,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8111148",-1097814418,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8111220",-1097883272,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8111273",-1097856016,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8111391",-1097795087,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8111577",-1097814760,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8112364",-1097924811,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8112493",-1094898952,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8112518",-1097795413,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8112831",-1097795432,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8113027",-1097830481,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",7
"8113850",-1097882524,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8115108",-1097831591,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8115640",-1097882520,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8116384",-1097842006,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8116834",-1094894958,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8117371",-1094897874,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8117680",-1097894088,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8118893",-1097795341,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8119250",-1097869310,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8122065",-1097869248,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8122292",-1097894432,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8124121",-1097831463,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8124631",-1097889410,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8124714",-1097878485,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8124870",-1097856629,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8124937",-1097869058,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8125143",-1097894220,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8125828",-1097925859,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8126905",-1094838125,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8126981",-1094831867,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8127234",-1094837055,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8127404",-1097869141,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8127785",-1097869211,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8127959",-1094902744,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8128614",-1094831944,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8129026",-1097877724,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8129193",-1097900473,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8129669",-1094895724,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8130060",-1097895881,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8130421",-1097896666,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8130946",-1094895879,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8132928",-1097864091,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8133972",-1094831831,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8133986",-1094832057,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8134458",-1094848742,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8134545",-1094848014,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8136264",-1094868613,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",4
"8137083",-1094831848,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8137302",-1094896248,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8137333",-1094895698,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8137395",-1097922797,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8137819",-1094932936,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8142569",-1097921494,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8143063",-1097860614,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8143553",-1094902890,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8144454",-1097862319,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8144871",-1097921576,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8145192",-1094923322,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8145397",-1097922214,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8146339",-1097908875,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8148145",-1097901475,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8148330",-1094923095,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8148554",-1097901424,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8149098",-1097862493,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8149604",-1094923278,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8151458",-1097909235,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8151479",-1097977554,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8152538",-1097860886,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8152617",-1097921139,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8152764",-1097908919,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8155041",-1094838726,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8155514",-1098008552,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8156278",-1097982805,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8156440",-1097922015,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8156931",-1097977328,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8158069",-1097922017,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8158469",-1094838269,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8159111",-1098033258,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8159358",-1097970356,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8159577",-1098006819,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8159972",-1098048357,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8161385",-1097970019,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8162487",-1098048149,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8162845",-1098006980,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8162882",-1094839025,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8163030",-1098046355,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8163218",-1097982651,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8163253",-1097989224,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8164501",-1098006126,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8164825",-1097978081,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",4
"8164878",-1098048702,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8165372",-1094846607,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8166150",-1098057978,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8166627",-1098046603,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8166701",-1098058923,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8166748",-1098048875,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8166796",-1094858447,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8167541",-1098024745,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8169123",-1098057938,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8169239",-1097978068,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8169907",-1094845157,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8170211",-1098053202,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8172647",-1094858633,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8172691",-1094944297,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8173264",-1094845889,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8173379",-1094857812,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8173868",-1094937654,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8174457",-1094838856,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8174919",-1097945758,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8175030",-1094937546,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8175076",-1094944075,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8175222",-1098048827,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8175726",-1094929000,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8176351",-1098049118,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8176930",-1094858377,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8177112",-1097956285,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8177247",-1094858448,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8177327",-1094944198,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8178631",-1098058114,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8179977",-1094936253,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8180484",-1094896891,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8181778",-1094857856,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8183404",-1098001069,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8186262",-1097933042,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8187464",-1098043437,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8187985",-1098034620,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8188364",-1097969351,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8188927",-1097990084,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8189051",-1098043530,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8190205",-1097957495,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8191413",-1097986162,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8191449",-1098043954,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8191682",-1098025150,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8192472",-1098025873,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8192761",-1098000741,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8194257",-1098022188,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8194334",-1098061525,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8194493",-1098028957,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8194976",-1098025706,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8195319",-1097968229,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8196196",-1098043516,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8196653",-1097984646,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8196958",-1098059430,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8197842",-1098011978,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8198047",-1098025487,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8198808",-1098025473,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8198896",-1097984672,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8198968",-1098012047,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8199709",-1098028776,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8199796",-1098059703,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8200195",-1098060953,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8200904",-1098074586,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8201034",-1098060042,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8201165",-1098027708,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8201177",-1098025875,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8201235",-1097990199,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8201349",-1098074412,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8201445",-1098043629,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8201876",-1093158839,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8203317",-1094369700,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8205618",-1093158036,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8206233",-1093157945,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8206782",-1094621331,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8207162",-1093157929,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",4
"8208129",-1094621370,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8208537",-1094621554,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8209973",-1094618121,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8210684",-1094618909,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8210740",-1094621445,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8211913",-1094645388,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8213702",-1097284348,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8213704",-1097284787,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8215093",-1097386745,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8215885",-1097316351,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8216977",-1097305645,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8219748",-1097284298,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8220381",-1097342885,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",5
"8221242",-1097336257,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8221343",-1097343239,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8222222",-1097414791,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8224063",-1097334197,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8224760",-1097386435,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8225606",-1097386561,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8226061",-1097361747,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8226834",-1097354641,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8227325",-1097354855,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8227701",-1097427449,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8227979",-1097427309,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8229401",-1097426839,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8230198",-1097459263,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8230500",-1097489329,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8230748",-1097459270,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8231149",-1094495005,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8233737",-1094505566,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8234374",-1097366378,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8234467",-1094592828,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8235286",-1094592873,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8235606",-1097377358,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8235665",-1097344990,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8235986",-1094593069,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8236292",-1097359277,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8236388",-1097366717,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8237334",-1097390796,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8238064",-1097357656,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8238344",-1094592811,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8238599",-1097345973,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8239696",-1097387201,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8240177",-1097359218,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8240201",-1097344925,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8240683",-1097366224,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8241435",-1097368407,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8241617",-1097393015,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8242680",-1097346657,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8243042",-1097377606,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8244172",-1097391047,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8244461",-1097370603,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8244659",-1097346292,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8244843",-1097406858,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8245606",-1097377628,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8245774",-1097378025,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8245941",-1097346161,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8246314",-1097407651,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8246321",-1097408530,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8246635",-1097471029,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8246748",-1097367324,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8248371",-1097389762,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8249283",-1097390314,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8249617",-1097475261,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8249648",-1097406991,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8250029",-1097390510,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8250820",-1097407723,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8251096",-1097515217,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8252110",-1097459970,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8254543",-1097515593,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8254902",-1097471264,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8255420",-1094520466,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8256621",-1097515110,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8257279",-1097459996,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8257423",-1097475263,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8258820",-1094509053,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8259814",-1097475519,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8261160",-1094520005,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8264508",-1094580342,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8264930",-1094519642,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8264962",-1094521149,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8265016",-1094585672,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8265675",-1094520110,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8266736",-1094508467,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8266783",-1094585712,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8267359",-1094558625,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8267457",-1094567381,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",3
"8267537",-1094593964,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8267873",-1094559059,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8268248",-1094559708,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8268409",-1094567263,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8269179",-1097580659,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8269581",-1097549152,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8269597",-1097555786,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8272869",-1094559580,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8273988",-1097581024,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8274056",-1097571217,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8275373",-1097559366,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8276668",-1097560078,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8278041",-1097559847,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8278102",-1097549269,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8278226",-1097686562,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8278238",-1097686775,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8278976",-1097570876,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8279209",-1097548990,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8279629",-1097636059,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8280708",-1097554876,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8281036",-1097559774,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8281633",-1097559254,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8282059",-1097678195,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8283008",-1097686660,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8285496",-1097693767,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",2
"8286955",-1094509619,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8286977",-1094516908,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8287069",-1093263549,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8287457",-1097685895,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
"8287875",-1097638439,"NON-CARBONATED DROPSHIP","CANDY & SNACKS","RED BULL",1
